id,brand,name,price,price_sign,currency,image_link,product_link,website_link,description,rating,category,product_type,tag_list,created_at,updated_at,product_api_url,api_featured_image,product_colors
773,clinique,Chubby Stick&trade; Cheek Colour Balm,23.0,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_Z47M_181x209.png,https://www.clinique.com/product/1593/30944/makeup/blushers/chubby-stick-cheek-colour-balm,https://www.clinique.com,"Creamy, mistake-proof cheek colour creates a healthy-looking glow in an instant. Oil-free.",,,blush,[],2017-12-23T17:09:10.711Z,2017-12-23T23:43:23.728Z,http://makeup-api.herokuapp.com/api/v1/products/773.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/773/original/data?1514072603,"[{'hex_value': '#f87467', 'colour_name': 'Robust Rhubarb'}, {'hex_value': '#cf5d5d', 'colour_name': ""Amp'd Up Apple""}, {'hex_value': '#d55f5f', 'colour_name': 'Roly Poly Rosy'}, {'hex_value': '#b46368', 'colour_name': 'Plumped Up Peony'}]"
774,clinique,Soft-Pressed Powder Blusher,23.0,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_618J_181x209.png,https://www.clinique.com/product/1593/5164/makeup/blushers/soft-pressed-powder-blusher,https://www.clinique.com,"Warm, natural-looking powder blush for all skins. Sheer, buildable colour gives cheeks a radiant glow. Silky, fresh finish, too. Wide range of shades, from subtle to vibrant. Comes with brush applicator.",,,blush,[],2017-12-23T17:09:11.200Z,2017-12-23T23:43:24.192Z,http://makeup-api.herokuapp.com/api/v1/products/774.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/774/original/open-uri20171223-4-1oqk5jn?1514072604,"[{'hex_value': '#cc897d', 'colour_name': 'Honey Blush'}, {'hex_value': '#ca8c8c', 'colour_name': 'Pink Blush'}, {'hex_value': '#b97b81', 'colour_name': 'New Clover'}, {'hex_value': '#bb8376', 'colour_name': 'Chestnut Blush'}, {'hex_value': '#b6847a', 'colour_name': 'Mocha Pink'}, {'hex_value': '#ac7f79', 'colour_name': 'Plum Gorgeous'}, {'hex_value': '#b1706a', 'colour_name': 'Fig'}, {'hex_value': '#b08176', 'colour_name': 'Totally Tawny'}]"
775,clinique,Clinique + Jonathan Adler: Cheek Pop,18.9,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_K22102_181x209.png,https://www.clinique.com/product/1593/50730/makeup/blushers/clinique-jonathan-adler-cheek-pop,https://www.clinique.com,,,,blush,[],2017-12-23T17:09:11.684Z,2017-12-23T23:43:24.611Z,http://makeup-api.herokuapp.com/api/v1/products/775.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/775/original/open-uri20171223-4-1170sei?1514072604,"[{'hex_value': '#cf5e5e', 'colour_name': 'Clinique + Jonathan Adler: Cheek Pop in Peach Pop'}, {'hex_value': '#cd698d', 'colour_name': 'Clinique + Jonathan Adler: Cheek Pop in Plum Pop'}]"
776,clinique,Cheek Pop&trade;,23.0,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_7THL_181x209.png,https://www.clinique.com/product/1593/29770/makeup/blushers/cheek-pop,https://www.clinique.com,"Vibrant yet natural-looking cheek colour that looks virtually powderless. In a silky smooth, stay-true formula with shades for every skin tone. That just-pinched look, simply effortless.",,,blush,[],2017-12-23T17:09:11.983Z,2017-12-23T23:43:25.003Z,http://makeup-api.herokuapp.com/api/v1/products/776.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/776/original/open-uri20171223-4-122ljen?1514072604,"[{'hex_value': '#cf5d5d', 'colour_name': 'Peach Pop'}, {'hex_value': '#aa514a', 'colour_name': 'Black Honey Pop '}, {'hex_value': '#e79da4', 'colour_name': 'Pink Honey'}, {'hex_value': '#cd698d', 'colour_name': 'Plum Pop'}, {'hex_value': '#db8669', 'colour_name': 'Nude Pop'}, {'hex_value': '#de7a7b', 'colour_name': 'Pink Pop'}, {'hex_value': '#c75c69', 'colour_name': 'Rosy Pop'}, {'hex_value': '#ab6266', 'colour_name': 'Heather Pop'}, {'hex_value': '#f29686', 'colour_name': 'Melon Pop'}, {'hex_value': '#b55241', 'colour_name': 'Fig Pop'}, {'hex_value': '#b54d70', 'colour_name': 'Berry Pop'}, {'hex_value': '#a06b89', 'colour_name': 'Pansy Pop'}, {'hex_value': '#ad5753', 'colour_name': 'Ginger Pop'}, {'hex_value': '#641009', 'colour_name': 'Cola Pop'}]"
777,clinique,Blushing Blush&trade; Powder Blush,23.0,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_6FLK_181x209.png,https://www.clinique.com/product/1593/5265/makeup/blushers/blushing-blush-powder-blush,https://www.clinique.com,"Silky formula sweeps effortlessly over cheekbones to create a natural look. Fresh, jet-milled colour builds and blends beautifully to desired intensity with custom sculpting brush. Long-wearing, colour-true. Oil-free.",,,blush,[],2017-12-23T17:09:12.709Z,2017-12-23T23:43:25.653Z,http://makeup-api.herokuapp.com/api/v1/products/777.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/777/original/open-uri20171223-4-v4q2w6?1514072605,"[{'hex_value': '#f18f94', 'colour_name': 'Cupid'}, {'hex_value': '#c0705d', 'colour_name': 'Aglow'}, {'hex_value': '#e98c86', 'colour_name': 'Sunset Glow'}, {'hex_value': '#da8b92', 'colour_name': 'Smoldering Plum'}, {'hex_value': '#f397a4', 'colour_name': 'Iced Lotus'}, {'hex_value': '#f59494', 'colour_name': 'Precious Posy'}, {'hex_value': '#d78281', 'colour_name': 'Berry Delight'}, {'hex_value': '#b05762', 'colour_name': 'Spiced Wine'}]"
778,clinique,Sculptionary&trade; Cheek Contouring Palette,34.0,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_ZAMN_181x209.png,https://www.clinique.com/product/1593/34892/makeup/blushers/sculptionary-cheek-contouring-palette,https://www.clinique.com,"Versatile cheek sculpting compact with natural-looking shades that blend and build beautifully. Use each separately to colour, contour, highlight. Or swirl them together for a quick easy glow. Use mid-toned shade as a blush, deep-toned shade to contour, lightest shade to highlight. For a quick, easy glow swirl brush over entire palette and dust over apples of cheeks. Long-wearing, oil-free. ",,,blush,[],2017-12-23T17:09:13.451Z,2017-12-23T23:43:26.248Z,http://makeup-api.herokuapp.com/api/v1/products/778.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/778/original/data?1514072606,"[{'hex_value': '#f5cdc4,#f4b6a6,#ef8c85', 'colour_name': 'Defining Nectars'}, {'hex_value': '#fbd5db,#c57c82,#925058', 'colour_name': 'Defining Berries'}, {'hex_value': '#f5cdd0,#f58589,#9a5f62', 'colour_name': 'Defining Roses'}, {'hex_value': '#facebe,#e3a99f,#bf6f5c', 'colour_name': 'Defining Nudes'}, {'hex_value': '#e5e1cd,#d6b7c3,#a8b2d5', 'colour_name': 'Defining Sugars'}, {'hex_value': '#fce5e7,#deb5bd,#d36686', 'colour_name': 'Defining Pinks'}]"
781,clinique,Sun-Kissed Face Gelee Complexion Multitasker,28.0,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_ZMAT01_181x209.png,https://www.clinique.com/product/1594/41442/makeup/bronzers/sun-kissed-face-gelee-complexion-multitasker,https://www.clinique.com,"An instant pick-me-up for skin. Sheer, oil-free gel creates a warm, healthy glow. Appropriate for all skin types and tones. Ophthalmologist Tested.",,,bronzer,[],2017-12-23T23:35:04.889Z,2017-12-23T23:38:55.821Z,http://makeup-api.herokuapp.com/api/v1/products/781.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/781/original/data?1514072335,"[{'hex_value': '#bb7859', 'colour_name': 'Universal Glow'}]"
782,clinique,Uplighting Illuminating Powder,27.0,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_ZEFR01_181x209.png,https://www.clinique.com/product/1594/42256/makeup/bronzers/uplighting-illuminating-powder,https://www.clinique.com,"This sheer illuminating powder with soft-focus pigments flatters skin with a candle-lit glow of radiance. Wear it alone, as a finishing powder after foundation, or as a highlighter only where you want it. In 3 luminous shades.",,,bronzer,[],2017-12-23T23:35:05.079Z,2017-12-23T23:38:56.196Z,http://makeup-api.herokuapp.com/api/v1/products/782.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/782/original/open-uri20171223-4-16kl0fz?1514072336,"[{'hex_value': '#f1bfa0', 'colour_name': 'Nude Glow'}, {'hex_value': '#e29c74', 'colour_name': 'Golden Glow'}, {'hex_value': '#bb6f4a', 'colour_name': 'Bronze Glow'}]"
783,clinique,True Bronze&trade; Pressed Powder Bronzer,27.0,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_6FW2_181x209.png,https://www.clinique.com/product/1594/5737/makeup/bronzers/true-bronze-pressed-powder-bronzer,https://www.clinique.com,"Lightweight powder bronzer creates a natural-looking, sun-kissed radiance. Blends, builds easily to your desired level of bronze. Perfect for on-the-go glow. Long-wearing. Oil-free.",,,bronzer,[],2017-12-23T23:35:05.311Z,2017-12-23T23:38:56.560Z,http://makeup-api.herokuapp.com/api/v1/products/783.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/783/original/open-uri20171223-4-1mjyhnf?1514072336,"[{'hex_value': '#C68C63', 'colour_name': 'Sunswept'}, {'hex_value': '#CE8963', 'colour_name': 'Sunblushed'}, {'hex_value': '#DA9475', 'colour_name': 'Sunkissed'}]"
784,clinique,Up-lighting&trade; Liquid Illuminator,28.0,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_6L1X_181x209.png,https://www.clinique.com/product/1594/6429/makeup/bronzers/up-lighting-liquid-illuminator,https://www.clinique.com,"Sheer, lightweight liquid instantly illuminates skin. Highlights and contours cheeks, brow bones, or gives face an allover glow. Glides on to create a natural-looking luminosity. Perfect for all skin types and tones. Oil-free.",,,bronzer,[],2017-12-23T23:35:05.467Z,2017-12-23T23:38:56.973Z,http://makeup-api.herokuapp.com/api/v1/products/784.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/784/original/data?1514072336,"[{'hex_value': '#E9B180', 'colour_name': 'Natural'}]"
785,clinique,Blended Face Powder and Brush,26.0,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_6362_181x209.png,https://www.clinique.com/product/1594/6271/makeup/bronzers/blended-face-powder-and-brush,https://www.clinique.com,"Clinique's signature blended powder. Loose, lightweight texture is right for every type of skin. Sets and perfects makeup, makes pores seem to disappear. Airy, skin-hugging formula delivers a reliably flawless finish.",,,bronzer,[],2017-12-23T23:35:05.726Z,2017-12-23T23:38:31.747Z,http://makeup-api.herokuapp.com/api/v1/products/785.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/785/original/data?1514072311,"[{'hex_value': '#E1D6CC', 'colour_name': 'Invisible Blend'}, {'hex_value': '#E9CEB9', 'colour_name': 'Transparency Neutral'}, {'hex_value': '#E6C8B9', 'colour_name': 'Transparency 2'}, {'hex_value': '#DBBCA4', 'colour_name': 'Transparency 3'}, {'hex_value': '#D2AC97', 'colour_name': 'Transparency 4'}, {'hex_value': '#BA927A', 'colour_name': 'Transparency 4 Plus'}, {'hex_value': '#BB9280', 'colour_name': 'Transparency Bronze'}, {'hex_value': '#AE846A', 'colour_name': 'Transparency 5'}]"
786,clinique,Limited Edition Highlighting Kit,39.0,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_K2MG80_181x209.png,https://www.clinique.com/product/14346/51296/makeup/contouring/limited-edition-highlighting-kit,https://www.clinique.com,,,contour,foundation,[],2017-12-23T23:35:06.486Z,2017-12-23T23:38:32.270Z,http://makeup-api.herokuapp.com/api/v1/products/786.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/786/original/data?1514072312,[]
787,clinique,Chubby Stick&trade; Sculpting Contour,23.0,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_ZCP701_181x209.png,https://www.clinique.com/product/14346/34749/makeup/contouring/chubby-stick-sculpting-contour,https://www.clinique.com,"Creamy contouring stick creates the illusion of depth; makes areas appear to recede. Long-wearing, oil-free.",,contour,foundation,[],2017-12-23T23:35:06.871Z,2017-12-23T23:38:32.856Z,http://makeup-api.herokuapp.com/api/v1/products/787.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/787/original/data?1514072312,"[{'hex_value': '#995239', 'colour_name': 'Curvy Contour'}]"
788,clinique,Chubby Stick&trade; Sculpting Highlight,23.0,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_ZA1N01_181x209.png,https://www.clinique.com/product/14346/34748/makeup/contouring/chubby-stick-sculpting-highlight,https://www.clinique.com,"Luminous cream highlighting stick with light-reflecting optics brings your best features forward. Long-wearing, oil-free.",,contour,foundation,[],2017-12-23T23:35:06.969Z,2017-12-23T23:38:33.306Z,http://makeup-api.herokuapp.com/api/v1/products/788.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/788/original/data?1514072313,"[{'hex_value': '#f5c5b4', 'colour_name': 'Hefty Highlight'}]"
789,clinique,Brow Shaper,18.0,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_6346_181x209.png,https://www.clinique.com/product/1595/5634/makeup/brows/brow-shaper,https://www.clinique.com,"Fine pressed powder, special brush. Soft, natural colours fill in and perfect brows with no harsh lines.",,,eyebrow,[],2017-12-23T23:35:07.288Z,2017-12-23T23:38:34.017Z,http://makeup-api.herokuapp.com/api/v1/products/789.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/789/original/data?1514072313,"[{'hex_value': '#b1896d', 'colour_name': 'Soft Brown'}, {'hex_value': '#ffbd8d', 'colour_name': 'Wheat'}, {'hex_value': '#896a5f', 'colour_name': 'Charcoaled'}, {'hex_value': '#7b5e48', 'colour_name': 'Shaping Taupe'}]"
790,clinique,Just Browsing Brush-On Styling Mousse,18.0,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_ZGH501_181x209.png,https://www.clinique.com/product/1595/36585/makeup/brows/just-browsing-brush-on-styling-mousse,https://www.clinique.com,"24-hour long-wearing brow mousse tints, tames, fills-in even the sparsest brows. Mini applicator brushes on natural-looking colour that resists smudging, sweat and humidity. Water-resistant, too. Ophthalmologist Tested. Allergy Tested. 100% Fragrance Free.",,,eyebrow,[],2017-12-23T23:35:07.581Z,2017-12-23T23:38:34.607Z,http://makeup-api.herokuapp.com/api/v1/products/790.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/790/original/data?1514072314,"[{'hex_value': '#957E64', 'colour_name': 'Blonde'}, {'hex_value': '#74523c', 'colour_name': 'Light Brown'}, {'hex_value': '#533d2a', 'colour_name': 'Deep Brown'}, {'hex_value': '#3e382e', 'colour_name': 'Black/Brown'}]"
791,clinique,Brow Keeper,18.0,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_ZGHJ01_181x209.png,https://www.clinique.com/product/1595/37422/makeup/brows/brow-keeper,https://www.clinique.com,"A two-in-one tool for perfectly arched brows. Pencil end shades and shapes with a creamy formula that goes on, holds on. At the other end, a fine-tuned brush keeps brows impeccably groomed. Apply lightly for a natural look. Go heavier for pure glam.",,,eyebrow,[],2017-12-23T23:35:07.754Z,2017-12-23T23:38:34.985Z,http://makeup-api.herokuapp.com/api/v1/products/791.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/791/original/data?1514072314,"[{'hex_value': '#88553f', 'colour_name': 'Warm Brown'}, {'hex_value': '#aa8d77', 'colour_name': 'Honey'}]"
792,clinique,Pretty Easy Brow Palette,34.5,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_ZJPG01_181x209.png,https://www.clinique.com/product/1595/38685/makeup/brows/pretty-easy-brow-palette,https://www.clinique.com,"Deluxe brow kit features natural-looking brow powder, powder highlighter, tinted brow fixative plus 4 applicator tips for a precise touch. Includes easy-to-follow illustrated how-tos.",,,eyebrow,[],2017-12-23T23:35:07.881Z,2017-12-23T23:38:35.648Z,http://makeup-api.herokuapp.com/api/v1/products/792.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/792/original/data?1514072315,[]
793,clinique,Superfine Liner For Brows,18.0,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_68A9_181x209.png,https://www.clinique.com/product/1595/6332/makeup/brows/superfine-liner-for-brows,https://www.clinique.com,"Convenient pencil creates perfectly defined, natural-looking brows. Ultra-fine tip fills even the smallest gaps with precise, hair-like strokes. Automatically self-sharpens; glides on without skipping or tugging. Colour lasts all day.",,,eyebrow,[],2017-12-23T23:35:07.968Z,2017-12-23T23:38:35.945Z,http://makeup-api.herokuapp.com/api/v1/products/793.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/793/original/data?1514072315,"[{'hex_value': '#B68761', 'colour_name': 'Soft Blonde'}, {'hex_value': '#71553e', 'colour_name': 'Soft Brown'}, {'hex_value': '#311b12', 'colour_name': 'Black/Brown'}, {'hex_value': '#533316', 'colour_name': 'Deep Brown'}, {'hex_value': '#94512f', 'colour_name': 'Soft Auburn'}]"
794,clinique,Instant Lift For Brows,9.0,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_71FJ02_181x209.png,https://www.clinique.com/product/1595/8417/makeup/brows/instant-lift-for-brows,https://www.clinique.com,"Two-in-one automatic brow pencil and pearlized highlighter duo creates a contrast and definition that give eyes a virtual lift. First, fill in and shape brows with long-wearing natural-looking pencil. Then optically 'boost' brow arches with universal highlighter shade just below brow hairs.",,,eyebrow,[],2017-12-23T23:35:08.235Z,2017-12-23T23:38:36.195Z,http://makeup-api.herokuapp.com/api/v1/products/794.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/794/original/data?1514072316,"[{'hex_value': '#57462b,#ecb892', 'colour_name': ''}, {'hex_value': '#4d3729,#ecb892', 'colour_name': 'Black Brown'}, {'hex_value': '#ad8b70,#ecb89f', 'colour_name': 'Soft Blonde'}, {'hex_value': '#71523b,#ecb89f', 'colour_name': 'Soft Brown'}, {'hex_value': '#5f401e,#ecb89d', 'colour_name': 'Deep Brown'}]"
795,clinique,Pretty Easy™ Liquid Eyelining Pen,21.0,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_ZGC001_181x209.png,https://www.clinique.com/product/1597/36520/makeup/eyeliners/pretty-easytm-liquid-eyelining-pen,https://www.clinique.com,"Clinique's mistake-proof pen creates a clean line in one steady sweep. Tapered, precision brush paints on pure, deep colour from thin to thick. 24-hour smudge and budge-resistant wear. Ophthalmologist Tested. Allergy Tested. 100% Fragrance Free.",,,eyeliner,[],2017-12-23T23:35:08.723Z,2017-12-23T23:38:36.459Z,http://makeup-api.herokuapp.com/api/v1/products/795.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/795/original/data?1514072316,"[{'hex_value': '#2d2a29', 'colour_name': 'Black'}, {'hex_value': '#452a29', 'colour_name': 'Brown'}]"
796,clinique,Clinique Skinny Stick&trade;,17.0,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_ZHK411_181x209.png,https://www.clinique.com/product/1597/36517/makeup/eyeliners/clinique-skinny-stick,https://www.clinique.com,Ultra-fine yet rich colour glides on smoothly to create natural-looking definition as close to the lashline as possible. A precise tip every time–no sharpening required. Ophthalmologist Tested. Allergy Tested.  100% Fragrance Free.,,,eyeliner,[],2017-12-23T23:35:08.894Z,2017-12-23T23:38:36.781Z,http://makeup-api.herokuapp.com/api/v1/products/796.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/796/original/data?1514072316,"[{'hex_value': '#51543c', 'colour_name': 'Mini Moss'}, {'hex_value': '#4F331A', 'colour_name': 'Slim Sable'}, {'hex_value': '#311d40', 'colour_name': 'Demi-grape'}, {'hex_value': '#806A3D', 'colour_name': 'Olive-tini'}, {'hex_value': '#62975c', 'colour_name': 'Thin Mint'}, {'hex_value': '#2E5E5D', 'colour_name': 'Lanky Lapis'}, {'hex_value': '#FCF9F4', 'colour_name': 'Angel Hair'}]"
797,clinique,Water-Resistant Eyeliner,17.5,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_6337_181x209.png,https://www.clinique.com/product/1597/4985/makeup/eyeliners/water-resistant-eyeliner,https://www.clinique.com,"The cake eyeliner that stays, won't run away. Resists smudging, smearing. Depth of colour can be adjusted with water. Comes with precision brush. Ideal for sensitive eyes. Ophthalmologist tested.",,,eyeliner,[],2017-12-23T23:35:09.279Z,2017-12-23T23:38:38.142Z,http://makeup-api.herokuapp.com/api/v1/products/797.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/797/original/data?1514072317,"[{'hex_value': '#242424', 'colour_name': 'Natural Black'}, {'hex_value': '#402323', 'colour_name': 'Muted Brown'}]"
798,clinique,Brush-On Cream Liner,17.5,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_6H3F_181x209.png,https://www.clinique.com/product/1597/5363/makeup/eyeliners/brush-on-cream-liner,https://www.clinique.com,"Creamy eyeliner brushes on deep, smoky, eye-defining colour. Long-wearing, waterproof formula comes complete with a mini Eye Liner Brush. Ophthalmologist tested.",,,eyeliner,[],2017-12-23T23:35:09.613Z,2017-12-23T23:38:39.140Z,http://makeup-api.herokuapp.com/api/v1/products/798.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/798/original/data?1514072318,"[{'hex_value': '#000000', 'colour_name': 'True Black'}]"
799,clinique,Quickliner&#8482; For Eyes Intense,17.5,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_75X3_181x209.png,https://www.clinique.com/product/1597/12313/makeup/eyeliners/quickliner-for-eyes-intense,https://www.clinique.com,"No need to be subtle when it's now so easy to move into the deepest, most dramatic range. Find all the intensity of a liquid liner in one simple stroke. Silky formula glides on. Stays on all day. Never needs sharpening. ""Smoke"" with the smudge tip on the opposite end. Ophthalmologist Tested.",,,eyeliner,[],2017-12-23T23:35:09.771Z,2017-12-23T23:38:39.400Z,http://makeup-api.herokuapp.com/api/v1/products/799.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/799/original/data?1514072319,"[{'hex_value': '#523c39', 'colour_name': 'Intense Clove'}, {'hex_value': '#604c1b', 'colour_name': 'Intense Peridot'}, {'hex_value': '#412727', 'colour_name': 'Intense Chocolate'}, {'hex_value': '#303b1d', 'colour_name': 'Intense Ivy'}, {'hex_value': '#353434', 'colour_name': 'Intense Charcoal'}, {'hex_value': '#13253b', 'colour_name': 'Intense Midnight'}, {'hex_value': '#59394F', 'colour_name': 'Intense Amethyst'}, {'hex_value': '#3a1f34', 'colour_name': 'Intense Aubergine'}, {'hex_value': '#352E49', 'colour_name': 'Intense Plum'}, {'hex_value': '#374236', 'colour_name': 'Intense Peacock'}, {'hex_value': '#000000', 'colour_name': 'Intense Ebony '}, {'hex_value': '#16273a', 'colour_name': 'Intense Black'}, {'hex_value': '#9E8577', 'colour_name': 'Intense Truffle'}, {'hex_value': '#4E2C1C', 'colour_name': 'Intense Sable'}, {'hex_value': '#2C425C', 'colour_name': 'Intense Cobalt'}]"
800,clinique,Kohl Shaper For Eyes,17.5,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_6GAP_181x209.png,https://www.clinique.com/product/1597/6150/makeup/eyeliners/kohl-shaper-for-eyes,https://www.clinique.com,"Rich, satiny eyeliner glides on smoky or defined, bold or superfine. Triangular, ergonomic design provides precision control. Sharpener's built into cap. Never be caught with a dull point again. Ophthalmologist tested.",,,eyeliner,[],2017-12-23T23:35:10.267Z,2017-12-23T23:38:39.651Z,http://makeup-api.herokuapp.com/api/v1/products/800.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/800/original/data?1514072319,"[{'hex_value': '#472b2a', 'colour_name': 'Black Coffee'}, {'hex_value': '#000000', 'colour_name': 'Black Kohl'}]"
801,clinique,High Impact™ Custom Black Kajal,17.5,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_ZP4R01_181x209.png,https://www.clinique.com/product/1597/41979/makeup/eyeliners/high-impacttm-custom-black-kajal,https://www.clinique.com,"For kicked-up eye drama, go bold and black. Pigment-packed kajal pencil delivers rich, dark colour with 12 hours of staying power. Skip-proof formula resists smudging, sweat and humidity—even water. Ophthalmologist Tested. Appropriate for sensitive eyes and contact lens wearers, too.",,,eyeliner,[],2017-12-23T23:35:10.579Z,2017-12-23T23:38:39.894Z,http://makeup-api.herokuapp.com/api/v1/products/801.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/801/original/data?1514072319,"[{'hex_value': '#0b0004', 'colour_name': 'Blackened Black'}, {'hex_value': '#202318', 'colour_name': 'Blackened Green'}, {'hex_value': '#401917', 'colour_name': 'Blackened Honey'}]"
802,clinique,Quickliner&trade; For Eyes,17.5,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_62A405_181x209.png,https://www.clinique.com/product/1597/4770/makeup/eyeliners/quickliner-for-eyes,https://www.clinique.com,Automatic eyeliner pencil twists up. Glides on. Smudges to a smooth blur of colour with the convenient smudge tool on the opposite end. Needs no sharpening.,,,eyeliner,[],2017-12-23T23:35:10.822Z,2017-12-23T23:38:40.164Z,http://makeup-api.herokuapp.com/api/v1/products/802.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/802/original/data?1514072320,"[{'hex_value': '#574E24', 'colour_name': 'True Khaki'}, {'hex_value': '#614843', 'colour_name': 'Roast Coffee'}, {'hex_value': '#5f4d4d', 'colour_name': 'Smoky Brown'}, {'hex_value': '#535a5e', 'colour_name': 'Slate'}, {'hex_value': '#3f3b3f', 'colour_name': 'New Black'}, {'hex_value': '#36251e', 'colour_name': 'Dark Chocolate'}, {'hex_value': '#3d3142', 'colour_name': 'Violet'}, {'hex_value': '#220d00', 'colour_name': 'Black/Brown'}, {'hex_value': '#59556a', 'colour_name': 'Blue Grey'}, {'hex_value': '#492533', 'colour_name': 'Grape'}, {'hex_value': '#0f0b09', 'colour_name': 'Really Black'}]"
803,clinique,Cream Shaper&trade; For Eyes,17.5,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_6FP2_181x209.png,https://www.clinique.com/product/1597/6140/makeup/eyeliners/cream-shaper-for-eyes,https://www.clinique.com,"Creamy-smooth eyeliner pencil with a hint of shimmer. Shapes and defines with intense, stay-put colour. Non-smudging, water- and transfer-resistant. Easy to sharpen, too. Ophthalmologist tested.",,,eyeliner,[],2017-12-23T23:35:11.232Z,2017-12-23T23:38:40.373Z,http://makeup-api.herokuapp.com/api/v1/products/803.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/803/original/data?1514072320,"[{'hex_value': '#46372b', 'colour_name': 'Egyptian'}, {'hex_value': '#4e2f2d', 'colour_name': 'Chocolate Lustre'}, {'hex_value': '#151e2c', 'colour_name': 'Black Diamond'}]"
804,clinique,Clinique + Jonathan Adler: Limited Edition Chic Colour Kit,27.3,$,USD,https://www.clinique.com/media/export/cms/products/181x209/clq_K2NY01_181x209.png,https://www.clinique.com/product/1598/49855/makeup/eye-shadows/clinique-jonathan-adler-limited-edition-chic-colour-kit,https://www.clinique.com,A refreshingly modern eye shadow clutch in one of designer Jonathan Adler’s signature geometric prints. Includes 13 most-wanted All About Shadow™ shades to inspire your creativity.,,palette,eyeshadow,[],2017-12-23T23:35:11.756Z,2017-12-26T00:36:27.348Z,http://makeup-api.herokuapp.com/api/v1/products/804.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/804/original/open-uri20171223-4-1ljakeo?1514072320,[]
